Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,ZIP,Province,Price_EUR
Toyota,Auris,Touring Sports 120T Active,Wagon,2017,52325,116,Manual,Petrol,4.8,5,30007,Murcia,15490
Volkswagen,Touran,1.6TDI CR BMT Edition DSG 81kW,Minivan,2012,276000,110,Automatic,Diesel,4.3,5,30163,Murcia,8000
Fiat,500L,1.4 Cross,Minivan,2019,18156,95,Manual,Petrol,7.1,5,30100,Murcia,16800
Mercedes-Benz,Citan,Tourer 111CDI Select,Minivan,2020,25704,110,Manual,Diesel,4.6,5,30530,Murcia,22500
Volkswagen,T5 Caravelle,2.0TDI BMT Trendline Ed. L 140,Minivan,2013,145530,140,Manual,Diesel,7.5,5,30579,Murcia,22900
Toyota,Verso,115D Advance 5pl.,Minivan,2014,80247,111,Manual,Diesel,4.5,5,30006,Murcia,13500
Citroen,C4,Picasso 1.6BlueHDI S&S Live 100,Minivan,2017,47800,99,Manual,Diesel,3.8,5,30530,Murcia,15500
Volkswagen,T5 Caravelle,2.0TDI BMT Comfortline Ed.L 140,Minivan,2014,145400,140,Manual,Diesel,7.5,5,30579,Murcia,22950
Mercedes-Benz,B 200,200d 8G-DCT,Minivan,2019,60000,150,Automatic,Diesel,4.4,5,30332,Murcia,29800
Volkswagen,Passat CC,2.0TDI BMT DSG,Coupe,2011,175000,140,Automatic,Diesel,5.3,3,30139,Murcia,10999
Audi,A7,Sportback 3.0TDI quattro S-Tronic 245,Coupe,2011,179000,245,Automatic,Diesel,6.0,3,30730,Murcia,18900
Mercedes-Benz,E 220,Coupé 220d 9G-Tronic,Coupe,2017,90350,194,Automatic,Diesel,4.6,3,30007,Murcia,41900
Mercedes-Benz,GLC 220,Coupé 220d 4Matic Aut.,Coupe,2017,95598,170,Automatic,Diesel,5.0,3,30006,Murcia,43900
Mercedes-Benz,GLE 350,Coupé 350d 4Matic Aut.,Coupe,2016,100000,258,Automatic,Diesel,7.2,3,30332,Murcia,45900
Mercedes-Benz,GLE 350,Coupé 350d 4Matic Aut.,Coupe,2016,132000,258,Automatic,Diesel,7.2,3,30006,Murcia,51900
BMW,X6,xDrive 30dA (9.75),Coupe,2020,44000,265,Automatic,Diesel,6.2,3,30100,Murcia,78000
Mercedes-Benz,E 350,Cabrio 350CDI BE Aut.,Convertible,2011,150000,231,Automatic,Diesel,7.0,3,30139,Murcia,19500
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,30007,Murcia,2700
Renault,Megane,C.C. 1.9DCI Luxe Dynamique,Convertible,2005,215955,120,Manual,Diesel,5.5,3,30007,Murcia,2900
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,30007,Murcia,3400
Renault,Megane,C.C. 1.6 Confort Dynamique 115,Convertible,2004,99711,114,Manual,Petrol,7.0,3,30007,Murcia,4900
Mercedes-Benz,ML 280,280CDI Aut.,Suv,2007,434600,189,Automatic,Diesel,9.4,5,30161,Murcia,6000
Ford,EcoSport,1.5 Ti-VCT Trend,Suv,2016,34220,111,Manual,Petrol,6.3,5,30007,Murcia,11990
Nissan,Juke,1.5dCi Acenta 4x2,Suv,2015,118000,110,Manual,Diesel,4.0,5,30170,Murcia,12000
Nissan,Qashqai,Q+2 2.0dCi Tekna Premium 4x4 A/T 17´´,Suv,2013,120000,150,Automatic,Diesel,6.9,5,30006,Murcia,13900
Renault,Captur,1.5dCi eco2 Energy Life 90,Suv,2016,125000,90,Manual,Diesel,3.6,5,30170,Murcia,14000
Volkswagen,Tiguan,2.0TDI BMT T1 Sport 4x2 140,Suv,2012,123000,140,Manual,Diesel,5.3,5,30139,Murcia,14500
Volkswagen,Tiguan,2.0TDI BMT Country 4M DSG 140,Suv,2012,179000,140,Automatic,Diesel,6.0,5,30139,Murcia,14999
Subaru,Justy,G3X 1.5 AWD -,Small,2007,235000,101,Manual,Petrol,7.2,5,20160,Guipúzcoa,3900
Renault,Clio,1.5DCI Community 80,Small,2005,169000,80,Manual,Diesel,4.2,5,20160,Guipúzcoa,4900
Fiat,Punto,1.3Mjt 16v Feel/Class,Small,2009,101000,69,Manual,Diesel,4.9,5,20160,Guipúzcoa,5900
Dodge,Caliber,2.0CRD SXT Sport,Small,2007,138000,140,Manual,Diesel,6.1,5,20160,Guipúzcoa,5900
Daihatsu,Sirion,1.3 HIRO,Small,2011,50000,91,Manual,Petrol,5.8,5,20160,Guipúzcoa,7900
Toyota,Prius,1.8 HSD Advance,Small,2010,115000,136,Automatic,Hybrid,3.9,5,20110,Guipúzcoa,9900
Dodge,Avenger,2.0CRD SXT,Sedan,2010,126000,140,Manual,Diesel,6.2,5,20160,Guipúzcoa,5900
Skoda,Superb,1.8 TSI Elegance 4x4,Sedan,2010,80200,160,Manual,Petrol,7.6,5,20018,Guipúzcoa,9500
BMW,320,320d,Sedan,2007,152500,177,Manual,Diesel,4.8,5,20160,Guipúzcoa,9900
Audi,Q3,2.0 TFSI 211cv quattro S tronic Advance,Sedan,2012,113000,211,Automatic,Petrol,7.7,5,20160,Guipúzcoa,17900
Volvo,S90,D3 Momentum Aut. 150,Sedan,2018,84549,150,Automatic,Diesel,4.4,5,20120,Guipúzcoa,25000
Fiat,Stilo,Multi Wagon 1.9Mjt Sting 120,Wagon,2008,185000,120,Manual,Diesel,5.6,5,20100,Guipúzcoa,3500
Ford,Mondeo,SB 1.5 EcoBoost Titanium 165,Wagon,2018,42500,167,Manual,Petrol,5.9,5,20110,Guipúzcoa,17900
Opel,Astra,ST 1.6CDTi S/S Business + 136,Wagon,2018,104000,136,Manual,Diesel,3.9,5,20100,Guipúzcoa,10500
Ford,S-Max,2.0 TDCi 110kW (150CV) Titanium,Minivan,2018,33570,150,Manual,Diesel,5.0,5,20180,Guipúzcoa,21900
BMW,218,218d Gran Tourer 7 plazas,Minivan,2019,19000,150,Manual,Diesel,4.6,5,20305,Guipúzcoa,22990
Chrysler,Voyager,Grand 2.8CRD Limited Aut.,Minivan,2010,167546,163,Automatic,Diesel,9.3,5,20160,Guipúzcoa,13900
Volkswagen,Sharan,1.4 TSI Advance DSG 110kW,Minivan,2018,110000,150,Automatic,Petrol,6.7,5,20018,Guipúzcoa,21600
Volkswagen,Scirocco,2.0TDI 170,Coupe,2011,123800,170,Automatic,Diesel,5.3,3,20160,Guipúzcoa,12900
Mercedes-Benz,CLA 200,200d AMG Line,Coupe,2017,55000,136,Manual,Diesel,4.4,3,20160,Guipúzcoa,24900
Audi,RS5,4.2 quattro S-Tronic,Coupe,2010,172000,450,Automatic,Petrol,10.8,3,20304,Guipúzcoa,28500
Audi,Q8,50 TDI quattro tiptronic,Coupe,2020,23100,286,Automatic,Diesel,6.6,3,20018,Guipúzcoa,85000
Mercedes-Benz,SLK,200K,Convertible,2005,173000,163,Manual,Petrol,8.7,3,20305,Guipúzcoa,11990
smart,forTwo,Coupé 45 Pure,Suv,2009,82700,61,Automatic,Petrol,4.7,5,20160,Guipúzcoa,4900
Toyota,RAV 4,2.0 D4-D Sol,Suv,2002,213000,116,Automatic,Diesel,6.8,5,20160,Guipúzcoa,6900
Renault,Captur,TCe eco2 Energy Intens 90,Suv,2014,129000,90,Manual,Petrol,4.9,5,20160,Guipúzcoa,8900
Kia,Sportage,1.6 CRDi Concept 4x2 115,Suv,2020,141732,116,Manual,Diesel,4.9,5,20160,Guipúzcoa,13900
Land-Rover,Range Rover Evoque,2.2L eD4 Prestige 4x2,Suv,2015,178250,150,Automatic,Diesel,5.0,5,20018,Guipúzcoa,18900
Citroen,C2,1.1i Audace,Small,2007,119000,60,Manual,Petrol,5.8,5,39011,Cantabria,4500
Dacia,Sandero,1.5dCi Stepway 90,Small,2012,141000,88,Manual,Diesel,5.0,5,39011,Cantabria,6500
Volvo,S40,1.6D DRIVe Momentum,Small,2009,148000,109,Manual,Diesel,4.5,5,39608,Cantabria,7900
Volkswagen,Golf GTI,2.0 TSI DSG,Small,2009,177000,211,Automatic,Petrol,7.4,5,39608,Cantabria,13600
SEAT,Leon,1.6TDI CR S&S Reference Plus 115,Small,2018,56891,116,Manual,Diesel,4.0,5,39011,Cantabria,14490
Renault,ZOE,Limited 40 R110 80kW,Small,2019,11229,109,Automatic,Electric,0.0,5,39011,Cantabria,14990
BMW,320,320d,Sedan,2008,150000,177,Manual,Diesel,4.8,5,39012,Cantabria,9490
BMW,740,740dA,Sedan,2011,341889,306,Automatic,Diesel,6.9,5,39001,Cantabria,18990
Subaru,OUTBACK,2.0TD Executive Plus Lineartronic,Wagon,2014,225000,150,Automatic,Diesel,6.3,5,39012,Cantabria,11390
Renault,Talisman,S.T. dCi Blue Zen EDC 118kW,Wagon,2020,20479,160,Automatic,Diesel,4.9,5,39011,Cantabria,25990
Volkswagen,Golf,Variant 2.0 TSI R DSG7,Wagon,2017,71000,310,Automatic,Petrol,7.0,5,39012,Cantabria,28990
Toyota,Avensis,Wagon 2.2D-4D Executive,Wagon,2009,245000,150,Manual,Diesel,5.8,5,39318,Cantabria,3400
SEAT,Altea XL,1.4 TSI Copa Reference,Minivan,2010,100000,125,Manual,Petrol,6.4,5,39608,Cantabria,8000
Opel,Zafira,2.0CDTI S/S Excellence 170,Minivan,2018,132000,170,Manual,Diesel,4.9,5,39012,Cantabria,17490
MG,MGF,F VVC,Coupe,1997,126000,145,Manual,Petrol,7.9,3,39012,Cantabria,4990
Porsche,Boxster,S,Coupe,1999,160000,252,Manual,Petrol,8.0,3,39750,Cantabria,15000
Audi,TT,Coupé 2.0 TFSI,Coupe,2015,3400,230,Manual,Petrol,5.9,3,39012,Cantabria,29990
BMW,430,430iA Coupé,Coupe,2020,6520,258,Automatic,Petrol,5.7,3,39608,Cantabria,65500
Ford,Kuga,2.0TDCI Titanium 2WD,Suv,2009,127000,136,Manual,Diesel,6.3,5,39011,Cantabria,9800
Toyota,Prius,1.8 HSD Advance,Small,2011,95000,136,Automatic,Hybrid,3.9,5,6200,Badajoz,5500
Fiat,Punto,1.3Mjt Young E5+,Small,2015,108100,75,Manual,Diesel,4.1,5,6225,Badajoz,6600
Renault,Megane,1.5dCi Energy Intens 66kW,Small,2017,120000,90,Manual,Diesel,3.7,5,6200,Badajoz,7500
Nissan,Leaf,FLEX Acenta 30 KWh,Small,2016,209791,109,Automatic,Electric,0.0,5,6200,Badajoz,8500
Toyota,Aygo,70 x-play,Small,2021,10710,72,Manual,Petrol,4.1,5,6009,Badajoz,11190
Audi,A8,4.2 FSI quattro Tiptronic,Sedan,2003,280825,351,Automatic,Petrol,10.9,5,6200,Badajoz,7500
BMW,318,318d Business,Sedan,2017,24500,150,Manual,Diesel,4.0,5,6009,Badajoz,22200
Audi,A6,2.0TDI S-Tronic 140kW,Sedan,2018,158779,190,Automatic,Diesel,4.4,5,6490,Badajoz,24990
Opel,Insignia,ST 2.0CDTI Sport,Wagon,2010,299694,131,Manual,Diesel,6.0,5,6200,Badajoz,4599
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2015,155000,136,Automatic,Hybrid,4.2,5,6200,Badajoz,7500
BMW,318,318iA Touring,Wagon,2017,128100,136,Automatic,Petrol,6.0,5,6009,Badajoz,17200
Citroen,Evasion,2.0 LANDSCAPE,Wagon,1998,156567,122,Manual,Petrol,10.6,5,6200,Badajoz,2500
Skoda,Fabia,Combi 1.4TDI Style 77kW,Wagon,2016,74500,105,Manual,Diesel,3.7,5,6008,Badajoz,9900
Opel,Zafira,1.9CDTi Cosmo 120,Minivan,2007,330307,120,Manual,Diesel,6.1,5,6200,Badajoz,2900
Citroen,C4,Picasso 2.0HDI Exclusive CMP,Minivan,2007,351261,136,Automatic,Diesel,6.1,5,6200,Badajoz,2500
BMW,X1,sDrive 18d,Suv,2010,142000,143,Manual,Diesel,5.2,5,6270,Badajoz,11500
Ford,EcoSport,1.5 Ti-VCT Trend,Suv,2016,34220,111,Manual,Petrol,6.3,5,6009,Badajoz,11990
Honda,CR-V,1.6i-DTEC Elegance 4x2 120,Suv,2016,177000,120,Manual,Diesel,4.4,5,6800,Badajoz,13800
Renault,Twizy,Color,Small,2012,36573,18,Automatic,Electric,0.0,5,47008,Valladolid,5929
Citroen,C5,2.0i 16v Exclusive CAS,Sedan,2003,24847,136,Automatic,Petrol,8.6,5,47008,Valladolid,7710
Mercedes-Benz,C 220,220CDI BE Edition Aut. (9.75),Sedan,2009,180000,170,Automatic,Diesel,4.9,5,47014,Valladolid,9900
Mercedes-Benz,E 350,Avantgarde 7G Plus (9.75),Sedan,2013,109405,306,Automatic,Petrol,7.0,5,47011,Valladolid,19900
BMW,525,525dA Luxury,Sedan,2016,130000,218,Automatic,Diesel,4.7,5,47008,Valladolid,22000
Audi,A4,Avant 2.0TDI Multitronic DPF 143,Wagon,2011,149000,143,Automatic,Diesel,6.0,5,47016,Valladolid,11490
Toyota,Auris,Touring Sports 120T Active,Wagon,2017,52325,116,Manual,Petrol,4.8,5,47013,Valladolid,15490
Audi,A6,Avant 2.0TDI 140kW,Wagon,2015,125000,190,Manual,Diesel,4.6,5,47008,Valladolid,20500
Toyota,Corolla,Touring Sports 125H Style,Wagon,2021,5458,122,Automatic,Hybrid,0.0,5,47013,Valladolid,22950
Audi,A6,Avant 3.0TDI quattro S-Tronic 200kW,Wagon,2018,115268,272,Automatic,Diesel,5.3,5,47011,Valladolid,28900
Volvo,V90,D4 Business Plus Aut. 190,Wagon,2020,17471,190,Automatic,Diesel,4.8,5,47012,Valladolid,32950
Mercedes-Benz,E 220,Estate 220d 4Matic All-Terrain 9G-Tronic,Wagon,2019,63579,194,Automatic,Diesel,5.6,5,47011,Valladolid,43900
Renault,Talisman,S.T. 1.6dCi Energy Limited EDC 96kW,Wagon,2018,131000,131,Automatic,Diesel,4.4,5,47008,Valladolid,15500
Ford,S-Max,2.0 TDCi 140CV,Minivan,2007,187000,140,Manual,Diesel,6.4,5,47009,Valladolid,5000
Mercedes-Benz,V 250,250d Largo Exclusive 7G Tronic,Minivan,2016,99000,190,Automatic,Diesel,6.0,5,47016,Valladolid,42900
Mercedes-Benz,V,220CDI Largo Avantgarde 7G Tronic,Minivan,2015,83409,163,Automatic,Diesel,5.7,5,47008,Valladolid,33700
BMW,440,iA Gran Coupé,Coupe,2018,33532,326,Automatic,Petrol,6.6,3,47011,Valladolid,39900
BMW,M2,A,Coupe,2017,75000,370,Automatic,Petrol,7.9,3,47016,Valladolid,42900
Mercedes-Benz,CLS 300,300d Aut.,Coupe,2019,79000,245,Automatic,Diesel,5.0,3,47016,Valladolid,49999
BMW,225,225dA Cabrio,Convertible,2017,132623,224,Automatic,Diesel,4.6,3,47011,Valladolid,27900
BMW,430,430dA Cabrio,Convertible,2017,99056,258,Automatic,Diesel,5.9,3,47011,Valladolid,34900
Nissan,X-Trail,2.2DCi Sport,Suv,2004,155000,136,Manual,Diesel,9.3,5,47016,Valladolid,8490
Citroen,C4 Aircross,1.6HDI S&S Exclusive 2WD 115,Suv,2016,225000,114,Manual,Diesel,4.6,5,47008,Valladolid,9500
Ford,EcoSport,1.5 Ti-VCT Trend,Suv,2016,34220,111,Manual,Petrol,6.3,5,47013,Valladolid,11990
Volvo,XC70,D4 Momentum,Suv,2012,225045,163,Manual,Diesel,5.5,5,47011,Valladolid,12900
Nissan,Qashqai,1.6dCi S&S Tekna Premium 4x2 17´´,Suv,2013,89000,131,Manual,Diesel,4.5,5,47016,Valladolid,13490
Land-Rover,Freelander,2.2TD4 S&S E 4x4,Suv,2012,179000,150,Manual,Diesel,6.2,5,47016,Valladolid,13490
Land-Rover,Range Rover Evoque,2.2L eD4 Dynamic 4x2,Suv,2013,139000,150,Manual,Diesel,4.9,5,47008,Valladolid,17950
Renault,Fluence,Z.E. Dynamique,Small,2013,33000,95,Automatic,Electric,0.0,5,45500,Toledo,5950
Ford,Fiesta,1.1 Ti-VCT Trend+,Small,2018,59600,86,Manual,Petrol,4.7,5,45280,Toledo,8890
Audi,A4,3.0TDI quattro Tiptronic 233,Sedan,2006,122780,232,Automatic,Diesel,8.4,5,45200,Toledo,8999
SEAT,Leon,ST 1.4 TGI GNC S&S Style 110,Wagon,2018,70980,110,Manual,Compressed Natural Gas \(CNG\),5.4,5,45280,Toledo,15240
Toyota,Auris,Touring Sports 120T Active,Wagon,2017,52325,116,Manual,Petrol,4.8,5,45280,Toledo,15490
Ford,C-Max,1.6 Ti-VCT Trend+ (flotas) 125,Minivan,2017,47900,125,Manual,Petrol,6.4,5,45007,Toledo,10000
Volkswagen,Caddy,2.0TDI Outdoor 102,Minivan,2021,6000,102,Manual,Diesel,0.0,5,45600,Toledo,29600
Land-Rover,Range Rover Evoque,Rove Convertible 2.0TD4 HSE Dynamic 4WD 180 Aut,Convertible,2018,27500,179,Automatic,Diesel,5.7,3,45600,Toledo,52500
BMW,M4,M4A Cabrio,Convertible,2015,48000,431,Automatic,Petrol,8.7,3,45600,Toledo,52900
Ford,Focus,C.C. 2.0TDCi Titanium,Convertible,2008,289121,136,Manual,Diesel,5.6,3,45200,Toledo,4799
Jeep,Compass,2.0CRD Limited,Suv,2008,199800,140,Manual,Diesel,6.5,5,45500,Toledo,7800
Ford,Fiesta,1.6 TDCi 66kW ( 90CV ) Trend,Small,2009,172135,90,Manual,Diesel,4.2,5,2006,Albacete,6490
Fiat,500,1.2 Sport,Small,2008,102356,69,Manual,Petrol,5.1,5,2007,Albacete,6499
Volvo,C30,1.8 Momentum,Small,2007,137000,125,Manual,Petrol,7.3,5,2006,Albacete,6990
Renault,Clio,TCe Energy Business 55kW,Small,2019,35889,75,Manual,Petrol,5.0,5,2006,Albacete,10990
BMW,116,116d,Small,2017,60449,116,Manual,Diesel,4.2,5,2006,Albacete,14990
Volvo,V40,T2 R-Design Momentum,Small,2016,57787,122,Manual,Petrol,5.9,5,2008,Albacete,16990
Mazda,6,2.2DE Active,Sedan,2009,94758,125,Manual,Diesel,5.5,5,2007,Albacete,7500
Opel,Insignia,1.6CDTI S&S Business 120,Sedan,2016,151394,120,Manual,Diesel,3.9,5,2008,Albacete,10500
BMW,,530dA Gran Turismo xDrive Luxury,Sedan,2015,87566,258,Automatic,Diesel,6.3,5,2400,Albacete,24499
Audi,A4,2.0TDI S line edition S tronic 110kW,Sedan,2019,75895,150,Automatic,Diesel,4.0,5,2006,Albacete,24990
Audi,A4,2.0TDI S line edition S tronic 110kW,Sedan,2019,81922,150,Automatic,Diesel,4.0,5,2006,Albacete,24990
SEAT,Ibiza,ST 1.6TDI CR Style 90,Wagon,2012,55300,90,Manual,Diesel,4.2,5,2005,Albacete,9500
Citroen,C4,Grand Picasso 1.6BlueHDI S&S Feel 100,Minivan,2018,46112,99,Manual,Diesel,3.8,5,2008,Albacete,16500
Daewoo,Matiz,0.8 CD,Minivan,2003,81055,52,Manual,Petrol,6.4,5,2007,Albacete,500
BMW,320,320i Coupé,Coupe,2008,80858,170,Manual,Petrol,6.3,3,2006,Albacete,13990
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,2007,Albacete,2700
Renault,Megane,C.C. 1.9DCI Luxe Dynamique,Convertible,2005,215955,120,Manual,Diesel,5.5,3,2007,Albacete,2900
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,2007,Albacete,3400
Renault,Megane,C.C. 1.6 Confort Dynamique 115,Convertible,2004,99711,114,Manual,Petrol,7.0,3,2007,Albacete,4900
Renault,Clio,1.5dCi Energy Limited 66kW,Small,2016,119639,90,Manual,Diesel,3.3,5,41540,Sevilla,6500
Skoda,Fabia,1.0 MPI Active 44kW,Small,2015,97643,60,Manual,Petrol,4.7,5,41300,Sevilla,6900
Opel,Corsa,1.4 GLP 120 Aniversario 90,Small,2019,54685,90,Manual,Compressed Natural Gas \(CNG\),5.1,5,41014,Sevilla,10500
SEAT,Ibiza,1.0 MPI S&S Style 80,Small,2018,57541,80,Manual,Petrol,4.6,5,41014,Sevilla,10900
SEAT,Ibiza,1.0 EcoTSI S&S Style 95,Small,2018,84466,95,Manual,Petrol,4.3,5,41014,Sevilla,10900
Ford,Focus,1.5TDCi Trend+ 120,Small,2017,145000,120,Manual,Diesel,3.8,5,41710,Sevilla,11000
smart,forFour,66 Aut.,Small,2018,30332,90,Automatic,Petrol,5.1,5,41001,Sevilla,12481
Toyota,Yaris,1.0 Active,Small,2017,41317,69,Manual,Petrol,5.1,5,41007,Sevilla,12490
Volkswagen,Polo,1.0 TSI Beats 70kW,Small,2018,56648,95,Manual,Petrol,4.4,5,41100,Sevilla,13900
Lexus,CT 200h,Executive+Navibox,Small,2016,85000,136,Automatic,Hybrid,3.8,5,41007,Sevilla,14490
Renault,Clio,Blue dCi Zen 85kW,Small,2020,16150,116,Manual,Diesel,3.6,5,41700,Sevilla,15950
Citroen,C5,1.6HDI SX,Sedan,2005,132000,109,Manual,Diesel,5.4,5,41003,Sevilla,2950
BMW,320,320d Aut.,Sedan,2006,294831,163,Automatic,Diesel,6.7,5,41007,Sevilla,4900
Mercedes-Benz,S 320,CDI,Sedan,2002,110000,197,Automatic,Diesel,8.0,5,41100,Sevilla,6500
Renault,Laguna,2.0dCi Bose Edition Aut. 175,Sedan,2014,168823,173,Automatic,Diesel,6.2,5,41740,Sevilla,7900
Citroen,DS5,2.0HDi Sport Aut. 160,Sedan,2014,99241,163,Automatic,Diesel,6.1,5,41007,Sevilla,13070
Infiniti,Q50,2.2d GT Premium,Sedan,2015,120000,170,Manual,Diesel,4.4,5,41640,Sevilla,14990
Audi,A4,2.0TDI Advanced edition 110kW,Sedan,2016,141305,150,Manual,Diesel,3.8,5,41007,Sevilla,15999
BMW,320,320d,Sedan,2014,69390,184,Manual,Diesel,4.5,5,41001,Sevilla,17399
Audi,A4,35 TFSI Advanced S tronic 110kW,Sedan,2019,68424,150,Automatic,Petrol,5.7,5,41001,Sevilla,20026
Volkswagen,Golf,Variant 1.6TDI CR BMT Business&Navi 105,Wagon,2014,120000,105,Manual,Diesel,3.9,5,41710,Sevilla,10000
Toyota,Auris,Touring Sports 120T Active,Wagon,2017,52325,116,Manual,Petrol,4.8,5,41007,Sevilla,15490
Ford,Tourneo Connect,1.5 TDCi 74kW (100CV) Trend,Wagon,2017,54349,101,Manual,Diesel,4.4,5,41300,Sevilla,15900
Mercedes-Benz,CLA 220,Shooting Brake 220d AMG Line 7G-DCT,Wagon,2016,111000,177,Automatic,Diesel,4.2,5,41100,Sevilla,21500
Mercedes-Benz,C 220,Estate 220d,Wagon,2018,101600,170,Manual,Diesel,4.3,5,41100,Sevilla,21890
BMW,525,d Touring (4.75),Wagon,2018,82800,190,Manual,Diesel,5.0,5,41927,Sevilla,24500
BMW,320,320iA Touring,Wagon,2020,32997,184,Automatic,Petrol,6.1,5,41001,Sevilla,31208
Volkswagen,Golf Plus,1.4TSI Highline,Minivan,2018,89000,122,Manual,Petrol,6.6,5,41500,Sevilla,15800
Fiat,500L,1.4 T-Jet Lounge,Minivan,2019,5100,120,Manual,Petrol,7.0,5,41920,Sevilla,15900
Peugeot,Rifter,1.5BlueHDi S&S Standard GT Line 130,Minivan,2019,40742,131,Manual,Diesel,4.4,5,41001,Sevilla,24117
Lancia,Voyager,2.8 Turbodiesel Platinum 163 CV,Minivan,2012,231500,163,Automatic,Diesel,7.9,5,41640,Sevilla,11990
Ford,Tourneo Connect,1.0 Ecoboost Titanium,Minivan,2018,43548,101,Manual,Petrol,5.6,5,41001,Sevilla,13572
Dacia,Lodgy,1.5dCi Stepway 7pl. 81kW,Minivan,2018,33181,110,Manual,Diesel,4.0,5,41001,Sevilla,14026
Peugeot,3008,1.2 PureTech S&S Allure 130,Minivan,2019,29748,131,Manual,Petrol,5.3,5,41001,Sevilla,20935
Peugeot,Rifter,1.5BlueHDi S&S Standard Active NAV+ 130,Minivan,2019,36336,131,Manual,Diesel,4.4,5,41001,Sevilla,21572
Citroen,Xsara,Picasso 1.6i X 110,Minivan,2005,193000,109,Manual,Petrol,7.3,5,41007,Sevilla,1100
Renault,Scenic,1.5DCI Emotion eco2,Minivan,2007,259104,86,Manual,Diesel,5.1,5,41500,Sevilla,1300
Volkswagen,Scirocco,2.0 TSI BMT R-Line DSG 162kW,Coupe,2015,100346,220,Automatic,Petrol,6.4,3,41001,Sevilla,18199
Audi,A7,Sportback 3.0TDI quattro S-Tronic 160kW,Coupe,2015,100000,218,Automatic,Diesel,5.3,3,41710,Sevilla,24990
Mercedes-Benz,E 220,d (238.314),Coupe,2018,39406,194,Automatic,Diesel,4.0,3,41007,Sevilla,33580
Audi,R8,4.2 FSI quattro R tronic,Coupe,2008,135000,420,Automatic,Petrol,13.6,3,41927,Sevilla,43900
smart,forTwo,Cabrio 66 Passion Aut.,Convertible,2019,19125,90,Automatic,Petrol,4.3,3,41001,Sevilla,13572
Volkswagen,Eos,2.0 TSI Sport DSG,Convertible,2013,46987,211,Automatic,Petrol,7.5,3,41001,Sevilla,18199
Peugeot,206,CC 1.6 Aut.,Convertible,2002,158706,109,Automatic,Petrol,6.9,3,41500,Sevilla,2700
Renault,Megane,C.C. 1.9DCI Luxe Dynamique,Convertible,2005,215955,120,Manual,Diesel,5.5,3,41500,Sevilla,2900
Renault,Megane,C.C. 2.0DCi Confort Dynamique,Convertible,2006,184000,150,Manual,Diesel,5.7,3,41007,Sevilla,2999
Opel,Tigra,1.4 16v Edition,Convertible,2004,168254,90,Manual,Petrol,6.1,3,41500,Sevilla,3400
Peugeot,307,CC 2.0HDI Pack Hifi 136,Convertible,2007,198500,136,Manual,Diesel,6.0,3,41130,Sevilla,3500
Peugeot,307,CC 2.0HDI Sport 136,Convertible,2007,170000,136,Manual,Diesel,6.0,3,41100,Sevilla,4000
Renault,Megane,C.C. 1.6 Confort Dynamique 115,Convertible,2004,99711,114,Manual,Petrol,7.0,3,41500,Sevilla,4900
Ford,EcoSport,1.5 Ti-VCT Trend,Suv,2016,34220,111,Manual,Petrol,6.3,5,41007,Sevilla,11990
Opel,Mokka,X 1.6CDTi S&S Business 4x2 110,Suv,2017,114000,109,Manual,Diesel,4.1,5,41016,Sevilla,12200
Renault,Captur,TCe Energy Intens 120 EDC,Suv,2017,77513,120,Automatic,Petrol,5.4,5,41300,Sevilla,13800
Nissan,Juke,dCi E6C 81 kW (110 CV) 6M/T ACENTA,Suv,2019,62338,110,Manual,Diesel,5.7,5,41014,Sevilla,14000
Mazda,CX-3,1.5D Style 2WD,Suv,2015,59477,105,Manual,Diesel,4.0,5,41001,Sevilla,14699
Nissan,Qashqai,1.5dCi Acenta 4x2,Suv,2018,68638,110,Manual,Diesel,3.8,5,41007,Sevilla,14750
Ford,EcoSport,1.0 EcoBoost Trend+ 125,Suv,2019,44869,125,Manual,Petrol,5.5,5,41100,Sevilla,15420
Renault,Kadjar,1.6dCi Energy Business 4x4 96kW,Suv,2018,139000,131,Manual,Diesel,5.6,5,41710,Sevilla,16000
Nissan,Qashqai,dCi 85 kW (115 CV) E6D ACENTA,Suv,2019,85070,116,Manual,Diesel,3.8,5,41014,Sevilla,17400
Toyota,C-HR,125H Advance,Suv,2017,96504,122,Automatic,Hybrid,4.0,5,41007,Sevilla,18490
Volkswagen,Tiguan,2.0TDI BMT Sport 4M DSG 140,Suv,2014,96960,140,Automatic,Diesel,6.0,5,41001,Sevilla,18499
Ford,Focus,1.6TDCi Titanium,Small,2010,170000,90,Manual,Diesel,4.5,5,13005,Ciudad Real,6850
Peugeot,208,1.6 BlueHDi S&S Active 75,Small,2016,228000,75,Manual,Diesel,3.0,5,13600,Ciudad Real,6999
Toyota,Aygo,70 x-play,Small,2021,10048,72,Manual,Petrol,4.1,5,13005,Ciudad Real,11190
